date,state,positive,probableCases,negative,pending,totalTestResultsSource,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,hospitalizedDischarged,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,dataQualityGrade,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
2021-01-29,WA,307809,13831,None,None,totalTestEncountersViral,4495463,806,17517,195,None,102,None,None,1/28/2021 02:59,2021-01-28T02:59:00Z,01/27 21:59,4243,17517,None,2021-01-28T02:59:00Z,None,None,None,293978,None,None,4495463,None,None,None,None,None,None,None,None,None,None,None,53,2520,0,307809,25248,307809,None,32,68,7ea6a7fa6739a52623885257a32f09abab1eef24,0,0,0,0,0,
2021-01-30,WA,309801,13940,None,None,totalTestEncountersViral,4524221,797,17543,193,None,102,None,None,1/29/2021 02:59,2021-01-29T02:59:00Z,01/28 21:59,4285,17543,None,2021-01-29T02:59:00Z,None,None,None,295861,None,None,4524221,None,None,None,None,None,None,None,None,None,None,None,53,1992,0,309801,28758,309801,None,42,26,905df65dbe3b2ebf9ba5b12050e30ba62d38a1fc,0,0,0,0,0,
2021-01-31,WA,311597,14084,None,None,totalTestEncountersViral,4548239,797,17706,193,None,88,None,None,1/31/2021 02:59,2021-01-31T02:59:00Z,01/30 21:59,4285,17706,None,2021-01-31T02:59:00Z,None,None,None,297513,None,None,4548239,None,None,None,None,None,None,None,None,None,None,None,53,1796,0,311597,24018,311597,None,0,163,83ebdebcdaf7b1fcb3402188a97df52a23847951,0,0,0,0,0,
2021-02-01,WA,311597,14084,None,None,totalTestEncountersViral,4548239,797,17706,193,None,88,None,None,1/31/2021 02:59,2021-01-31T02:59:00Z,01/30 21:59,4285,17706,None,2021-01-31T02:59:00Z,None,None,None,297513,None,None,4548239,None,None,None,None,None,None,None,None,None,None,None,53,0,0,311597,0,311597,None,0,0,92791f97f0788b3462068049676dde0000e4f0c8,0,0,0,0,0,
2021-02-02,WA,313335,14237,None,None,totalTestEncountersViral,4597590,814,17812,203,None,90,None,None,2/1/2021 02:59,2021-02-01T02:59:00Z,01/31 21:59,4318,17812,None,2021-02-01T02:59:00Z,None,None,None,299098,None,None,4597590,None,None,None,None,None,None,None,None,None,None,None,53,1738,0,313335,49351,313335,None,33,106,472bbceec837622f51955d95030eedfbffba1ab8,0,0,0,0,0,
2021-02-03,WA,314692,14674,None,None,totalTestEncountersViral,4614786,838,17892,194,None,89,None,None,2/2/2021 02:59,2021-02-02T02:59:00Z,02/01 21:59,4316,17892,None,2021-02-02T02:59:00Z,None,None,None,300018,None,None,4614786,None,None,None,None,None,None,None,None,None,None,None,53,1357,0,314692,17196,314692,None,-2,80,5c52cb35ff27f057e7091e545bf72ff1433dad42,0,0,0,0,0,
2021-02-04,WA,316294,14922,None,None,totalTestEncountersViral,4645828,789,17987,183,None,83,None,None,2/3/2021 02:59,2021-02-03T02:59:00Z,02/02 21:59,4388,17987,None,2021-02-03T02:59:00Z,None,None,None,301372,None,None,4645828,None,None,None,None,None,None,None,None,None,None,None,53,1602,0,316294,31042,316294,None,72,95,bcad286aae6614b4ea36782bbcdae6918eb11373,0,0,0,0,0,
2021-02-05,WA,317878,15096,None,None,totalTestEncountersViral,4670815,789,18071,183,None,80,None,None,2/4/2021 02:59,2021-02-04T02:59:00Z,02/03 21:59,4416,18071,None,2021-02-04T02:59:00Z,None,None,None,302782,None,None,4670815,None,None,None,None,None,None,None,None,None,None,None,53,1584,0,317878,24987,317878,None,28,84,7f45049dafc1302a62de25a83a51598579d0f543,0,0,0,0,0,
2021-02-06,WA,319371,15410,None,None,totalTestEncountersViral,4694650,737,18156,186,None,73,None,None,2/5/2021 02:59,2021-02-05T02:59:00Z,02/04 21:59,4449,18156,None,2021-02-05T02:59:00Z,None,None,None,303961,None,None,4694650,None,None,None,None,None,None,None,None,None,None,None,53,1493,0,319371,23835,319371,None,33,85,e355815df26d5f08352004368736ee88e638ed08,0,0,0,0,0,
2021-02-07,WA,320146,15764,None,None,totalTestEncountersViral,4716859,737,18283,186,None,73,None,None,2/6/2021 02:59,2021-02-06T02:59:00Z,02/05 21:59,4449,18283,None,2021-02-06T02:59:00Z,None,None,None,304382,None,None,4716859,None,None,None,None,None,None,None,None,None,None,None,53,775,0,320146,22209,320146,None,0,127,0ce8cdf10331e626c8bd3692437b3bf15cb2f443,0,0,0,0,0,
2021-02-08,WA,320146,15764,None,None,totalTestEncountersViral,4716859,737,18283,186,None,73,None,None,2/6/2021 02:59,2021-02-06T02:59:00Z,02/05 21:59,4449,18283,None,2021-02-06T02:59:00Z,None,304315,4412414,304382,None,None,4716859,None,None,None,None,None,None,None,None,None,None,None,53,0,0,320146,0,320146,None,0,0,fa48fda9e7c63156184e71da417adf889ceb7be7,0,0,0,0,0,
2021-02-09,WA,323214,16025,None,None,totalTestEncountersViral,4771837,719,18480,188,None,78,None,None,2/8/2021 02:59,2021-02-08T02:59:00Z,02/07 21:59,4451,18480,None,2021-02-08T02:59:00Z,None,307163,4464543,307189,None,None,4771837,None,None,None,None,None,None,None,None,None,None,None,53,3068,0,323214,54978,323214,None,2,197,0fbf2970bb48590dfabcc953586e4a5586dbbf33,0,0,0,0,0,
2021-02-10,WA,324025,16158,None,None,totalTestEncountersViral,4793925,704,18530,160,None,62,None,None,2/9/2021 02:59,2021-02-09T02:59:00Z,02/08 21:59,4558,18530,None,2021-02-09T02:59:00Z,None,307829,4485964,307867,None,None,4793925,None,None,None,None,None,None,None,None,None,None,None,53,811,0,324025,22088,324025,None,107,50,656ca186400cbf9c3a0d1082ce46cb1c0aa3cbea,0,0,0,0,0,
2021-02-11,WA,324706,16314,None,None,totalTestEncountersViral,4814665,687,18516,151,None,61,None,None,2/10/2021 02:59,2021-02-10T02:59:00Z,02/09 21:59,4603,18516,None,2021-02-10T02:59:00Z,None,308338,4506197,308392,None,None,4814665,None,None,None,None,None,None,None,None,None,None,None,53,681,0,324706,20740,324706,None,45,-14,330b0d0e35e7ca6c310797201b8c387beb1a4133,0,0,0,0,0,
2021-02-12,WA,326159,16486,None,None,totalTestEncountersViral,4840076,678,18531,151,None,79,None,None,2/11/2021 02:59,2021-02-11T02:59:00Z,02/10 21:59,4633,18531,None,2021-02-11T02:59:00Z,None,309629,4530317,309673,None,None,4840076,None,None,None,None,None,None,None,None,None,None,None,53,1453,0,326159,25411,326159,None,30,15,c1f3ac80d7e4175aab21d1475aa5d74381df7bfb,0,0,0,0,0,
2021-02-13,WA,327167,16626,None,None,totalTestEncountersViral,4866993,628,18604,151,None,48,None,None,2/12/2021 02:59,2021-02-12T02:59:00Z,02/11 21:59,4675,18604,None,2021-02-12T02:59:00Z,None,310521,4556332,310541,None,None,4866993,None,None,None,None,None,None,None,None,None,None,None,53,1008,0,327167,26917,327167,None,42,73,69aa829c80dbe05d486bfdf7a831d1a0c5dddf99,0,0,0,0,0,
2021-02-14,WA,328047,16759,None,None,totalTestEncountersViral,4896154,628,18643,151,None,52,None,None,2/13/2021 02:59,2021-02-13T02:59:00Z,02/12 21:59,4675,18643,None,2021-02-13T02:59:00Z,None,311237,4584757,311288,None,None,4896154,None,None,None,None,None,None,None,None,None,None,None,53,880,0,328047,29161,328047,None,0,39,c4f039713ce446c1405237230a88569759630743,0,0,0,0,0,
2021-02-15,WA,328047,16759,None,None,totalTestEncountersViral,4896154,628,18643,151,None,62,None,None,2/13/2021 02:59,2021-02-13T02:59:00Z,02/12 21:59,4675,18643,None,2021-02-13T02:59:00Z,None,311237,4584757,311288,None,None,4896154,None,None,None,None,None,None,None,None,None,None,None,53,0,0,328047,0,328047,None,0,0,6236eee677cf8b2eeaee174397e6b3defbf81921,0,0,0,0,0,
2021-02-16,WA,328047,16759,None,None,totalTestEncountersViral,4896154,628,18643,151,None,57,None,None,2/13/2021 02:59,2021-02-13T02:59:00Z,02/12 21:59,4675,18643,None,2021-02-13T02:59:00Z,None,311237,4584757,311288,None,None,4896154,None,None,None,None,None,None,None,None,None,None,None,53,0,0,328047,0,328047,None,0,0,eefd0dd070d7d40e03e152be7e31e14c5f2ccccc,0,0,0,0,0,
2021-02-17,WA,329746,16918,None,None,totalTestEncountersViral,4967466,628,18764,151,None,55,None,None,2/16/2021 02:59,2021-02-16T02:59:00Z,02/15 21:59,4709,18764,None,2021-02-16T02:59:00Z,None,312773,4654384,312828,None,None,4967466,None,None,None,None,None,None,None,None,None,None,None,53,1699,0,329746,71312,329746,None,34,121,f66c27e147df46d5c4e3629aaaf4783107970880,0,0,0,0,0,
2021-02-18,WA,330807,17174,None,None,totalTestEncountersViral,4997740,628,18861,151,None,60,None,None,2/17/2021 02:59,2021-02-17T02:59:00Z,02/16 21:59,4759,18861,None,2021-02-17T02:59:00Z,None,313595,4683820,313633,None,None,4997740,None,None,None,None,None,None,None,None,None,None,None,53,1061,0,330807,30274,330807,None,50,97,de2e67b20566c2bc27686fd3861fefa2d55239cf,0,0,0,0,0,
2021-02-19,WA,332007,17352,None,None,totalTestEncountersViral,5025294,600,18934,129,None,64,None,None,2/18/2021 02:59,2021-02-18T02:59:00Z,02/17 21:59,4803,18934,None,2021-02-18T02:59:00Z,None,314601,4710363,314655,None,None,5025294,None,None,None,None,None,None,None,None,None,None,None,53,1200,0,332007,27554,332007,None,44,73,7abb435652ee2081b037746577fba100fe5fbdb5,0,0,0,0,0,
2021-02-20,WA,332904,17485,None,None,totalTestEncountersViral,5048054,608,18969,123,None,59,None,None,2/19/2021 02:59,2021-02-19T02:59:00Z,02/18 21:59,4822,18969,None,2021-02-19T02:59:00Z,None,315364,4732340,315419,None,None,5048054,None,None,None,None,None,None,None,None,None,None,None,53,897,0,332904,22760,332904,None,19,35,8150e925fc2fb429eeb347109e52f7b99ba00f17,0,0,0,0,0,
2021-02-21,WA,333794,17608,None,None,totalTestEncountersViral,5074078,608,19033,123,None,54,None,None,2/20/2021 02:59,2021-02-20T02:59:00Z,02/19 21:59,4822,19033,None,2021-02-20T02:59:00Z,None,316119,4757606,316186,None,None,5074078,None,None,None,None,None,None,None,None,None,None,None,53,890,0,333794,26024,333794,None,0,64,5dd0c219e13eb3dd9fc82743b2713c41360aeec4,0,0,0,0,0,
2021-02-22,WA,333794,17608,None,None,totalTestEncountersViral,5074078,608,19033,123,None,54,None,None,2/20/2021 02:59,2021-02-20T02:59:00Z,02/19 21:59,4822,19033,None,2021-02-20T02:59:00Z,None,316119,4757606,316186,None,None,5074078,None,None,None,None,None,None,None,None,None,None,None,53,0,0,333794,0,333794,None,0,0,9de8273864eddb7c1a43d7f4a34917a8b5dd3e00,0,0,0,0,0,
2021-02-23,WA,334962,17739,None,None,totalTestEncountersViral,5120226,565,19110,121,None,55,None,None,2/22/2021 02:59,2021-02-22T02:59:00Z,02/21 21:59,4857,19110,None,2021-02-22T02:59:00Z,None,317161,4802711,317223,None,None,5120226,None,None,None,None,None,None,None,None,None,None,None,53,1168,0,334962,46148,334962,None,35,77,da415d5852123847b64e2ae345f54b0d21f47901,0,0,0,0,0,
2021-02-24,WA,335693,17888,None,None,totalTestEncountersViral,5145517,544,19160,98,None,58,None,None,2/23/2021 02:59,2021-02-23T02:59:00Z,02/22 21:59,4881,19160,None,2021-02-23T02:59:00Z,None,317740,4827423,317805,None,None,5145517,None,None,None,None,None,None,None,None,None,None,None,53,731,0,335693,25291,335693,None,24,50,631a12d71948112877c86fa72ac3e3d7c2e6270f,0,0,0,0,0,
2021-02-25,WA,336565,18055,None,None,totalTestEncountersViral,5167513,534,19211,152,None,60,None,None,2/24/2021 02:59,2021-02-24T02:59:00Z,02/23 21:59,4912,19211,None,2021-02-24T02:59:00Z,None,318442,4848716,318510,None,None,5167513,None,None,None,None,None,None,None,None,None,None,None,53,872,0,336565,21996,336565,None,31,51,e12f3a3a2eb47278e00669814d984b51b9c6cccf,0,0,0,0,0,
2021-02-26,WA,337653,18155,None,None,totalTestEncountersViral,5193250,548,19224,168,None,62,None,None,2/25/2021 02:59,2021-02-25T02:59:00Z,02/24 21:59,4942,19224,None,2021-02-25T02:59:00Z,None,319438,4873457,319498,None,None,5193250,None,None,None,None,None,None,None,None,None,None,None,53,1088,0,337653,25737,337653,None,30,13,6c5e8145bbbf49cf8bbe87ef83fbe500f5ac2470,0,0,0,0,0,
2021-02-27,WA,338822,18505,None,None,totalTestEncountersViral,5213424,498,19275,135,None,59,None,None,2/26/2021 02:59,2021-02-26T02:59:00Z,02/25 21:59,4956,19275,None,2021-02-26T02:59:00Z,None,320250,4892820,320317,None,None,5213424,None,None,None,None,None,None,None,None,None,None,None,53,1169,0,338822,20174,338822,None,14,51,357c28aa54fd824756c92e1b0f551896020373bf,0,0,0,0,0,
2021-02-28,WA,339773,18694,None,None,totalTestEncountersViral,5234432,498,19319,135,None,58,None,None,2/26/2021 02:59,2021-02-26T02:59:00Z,02/25 21:59,4956,19319,None,2021-02-26T02:59:00Z,None,321014,4913062,321079,None,None,5234432,None,None,None,None,None,None,None,None,None,None,None,53,951,0,339773,21008,339773,None,0,44,10a010d30d841afad37ec751a61addb58228f1ab,0,0,0,0,0,
2021-03-01,WA,339773,18694,None,None,totalTestEncountersViral,5234432,498,19319,135,None,58,None,None,2/27/2021 02:59,2021-02-27T02:59:00Z,02/26 21:59,4956,19319,None,2021-02-27T02:59:00Z,None,321014,4913062,321079,None,None,5234432,None,None,None,None,None,None,None,None,None,None,None,53,0,0,339773,0,339773,None,0,0,d09e21118d736eaffaf6b2a9053715435abe95f1,0,0,0,0,0,
2021-03-02,WA,340708,18827,None,None,totalTestEncountersViral,5280330,473,19372,125,None,61,None,None,3/1/2021 02:59,2021-03-01T02:59:00Z,02/28 21:59,4969,19372,None,2021-03-01T02:59:00Z,None,321822,4958153,321881,None,None,5280330,None,None,None,None,None,None,None,None,None,None,None,53,935,0,340708,45898,340708,None,13,53,df2280e8791072f3365a7360178c1b346da9f8f8,0,0,0,0,0,
2021-03-03,WA,341441,18954,None,None,totalTestEncountersViral,5301508,467,19433,131,None,64,None,None,3/2/2021 02:59,2021-03-02T02:59:00Z,03/01 21:59,4988,19433,None,2021-03-02T02:59:00Z,None,322430,4978720,322487,None,None,5301508,None,None,None,None,None,None,None,None,None,None,None,53,733,0,341441,21178,341441,None,19,61,3fe4eb4ae0439801b47489f01d076af009c00413,0,0,0,0,0,
2021-03-04,WA,342236,19113,None,None,totalTestEncountersViral,5320381,461,19466,121,None,61,None,None,3/3/2021 02:59,2021-03-03T02:59:00Z,03/02 21:59,5012,19466,None,2021-03-03T02:59:00Z,None,323057,4996968,323123,None,None,5320381,None,None,None,None,None,None,None,None,None,None,None,53,795,0,342236,18873,342236,None,24,33,406adfbf28c14b781aa58d405e33340f17ed3235,0,0,0,0,0,
2021-03-05,WA,343090,19251,None,None,totalTestEncountersViral,5344402,413,19500,108,None,57,None,None,3/4/2021 02:59,2021-03-04T02:59:00Z,03/03 21:59,5032,19500,None,2021-03-04T02:59:00Z,None,323771,5020273,323839,None,None,5344402,None,None,None,None,None,None,None,None,None,None,None,53,854,0,343090,24021,343090,None,20,34,078b9df9fe8e12351c7bd32105879bada84ba66b,0,0,0,0,0,
2021-03-06,WA,343868,19399,None,None,totalTestEncountersViral,5369716,431,19556,98,None,30,None,None,3/5/2021 02:59,2021-03-05T02:59:00Z,03/04 21:59,5041,19556,None,2021-03-05T02:59:00Z,None,324428,5044931,324469,None,None,5369716,None,None,None,None,None,None,None,None,None,None,None,53,778,0,343868,25314,343868,None,9,56,9c3d51898827e2a22da6bd3c711dc1f5e33ac644,0,0,0,0,0,
2021-03-07,WA,344532,19479,None,None,totalTestEncountersViral,5393756,431,19599,98,None,43,None,None,3/6/2021 02:59,2021-03-06T02:59:00Z,03/05 21:59,5041,19599,None,2021-03-06T02:59:00Z,None,324994,5068404,325053,None,None,5393756,None,None,None,None,None,None,None,None,None,None,None,53,664,0,344532,24040,344532,None,0,43,d05df9ca1d090fd6a3f3f864eb442dc471e5861e,0,0,0,0,0,
