date,state,positive,probableCases,negative,pending,totalTestResultsSource,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,hospitalizedDischarged,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,dataQualityGrade,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
2021-02-23,GA,990821,182405,None,None,totalTestsViral,7076399,2696,55167,None,8967,None,None,None,2/23/2021 14:50,2021-02-23T14:50:00Z,02/23 09:50,16927,55167,None,2021-02-23T14:50:00Z,7076399,785680,None,808416,14761,2166,None,None,470774,72526,None,None,None,None,None,None,1333372,156556,13,3780,0,990821,19117,990821,None,92,284,473310e5a13cf76d86f73f5fd0111b8f716cd448,0,0,0,0,0,
2021-02-24,GA,994061,183588,None,None,totalTestsViral,7096779,2615,55394,None,8999,None,None,None,2/24/2021 14:54,2021-02-24T14:54:00Z,02/24 09:54,17064,55394,None,2021-02-24T14:54:00Z,7096779,787153,None,810473,14882,2182,None,None,471938,73122,None,None,None,None,None,None,1350009,157551,13,3240,0,994061,20380,994061,None,137,227,ce24a8eca0e3567d68f17c2eae2c7275c536a22e,0,0,0,0,0,
2021-02-25,GA,997388,184776,None,None,totalTestsViral,7125751,2583,55604,None,9036,None,None,None,2/25/2021 14:50,2021-02-25T14:50:00Z,02/25 09:50,17199,55604,None,2021-02-25T14:50:00Z,7125751,789261,None,812612,14989,2210,None,None,473127,73707,None,None,None,None,None,None,1360896,158218,13,3327,0,997388,28972,997388,None,135,210,5797d9891015d171428c40166b597fcc799746cc,0,0,0,0,0,
2021-02-26,GA,1000822,186002,None,None,totalTestsViral,7153524,2476,55778,None,9087,None,None,None,2/26/2021 14:50,2021-02-26T14:50:00Z,02/26 09:50,17219,55778,None,2021-02-26T14:50:00Z,7153524,791209,None,814820,15007,2212,None,None,474319,74309,None,None,None,None,None,None,1375548,159339,13,3434,0,1000822,27773,1000822,None,20,174,522a9e09277322b62d8eef1d35dce6fe6402fad3,0,0,0,0,0,
2021-02-27,GA,1004187,187214,None,None,totalTestsViral,7181994,2405,55963,None,9115,None,None,None,2/27/2021 14:50,2021-02-27T14:50:00Z,02/27 09:50,17294,55963,None,2021-02-27T14:50:00Z,7181994,793286,None,816973,15067,2227,None,None,475609,74913,None,None,None,None,None,None,1390595,160451,13,3365,0,1004187,28470,1004187,None,75,185,53fb2c02543bd47f5103f3bfef292dcdb08982eb,0,0,0,0,0,
2021-02-28,GA,1006521,188005,None,None,totalTestsViral,7201974,2341,56039,None,9126,None,None,None,2/28/2021 14:50,2021-02-28T14:50:00Z,02/28 09:50,17295,56039,None,2021-02-28T14:50:00Z,7201974,794784,None,818516,15068,2227,None,None,476724,75407,None,None,None,None,None,None,1397752,161352,13,2334,0,1006521,19980,1006521,None,1,76,7ee411e7597e8fe06b24f572174d034473d33e81,0,0,0,0,0,
2021-03-01,GA,1008660,188930,None,None,totalTestsViral,7215169,2348,56089,None,9132,None,None,None,3/1/2021 14:50,2021-03-01T14:50:00Z,03/01 09:50,17376,56089,None,2021-03-01T14:50:00Z,7215169,795852,None,819730,15148,2228,None,None,477400,75711,None,None,None,None,None,None,1406064,162411,13,2139,0,1008660,13195,1008660,None,81,50,e8ecdc62169a1c9c7d082d7f1ada7d1b2b409ff7,0,0,0,0,0,
2021-03-02,GA,1011807,190325,None,None,totalTestsViral,7234444,2348,56251,None,9158,None,None,None,3/2/2021 14:50,2021-03-02T14:50:00Z,03/02 09:50,17480,56251,None,2021-03-02T14:50:00Z,7234444,797157,None,821482,15209,2271,None,None,477580,75800,None,None,None,None,None,None,1422062,163820,13,3147,0,1011807,19275,1011807,None,104,162,2b2ca2a228375450dfcb7fbd2063080c900922c0,0,0,0,0,0,
2021-03-03,GA,1014542,191534,None,None,totalTestsViral,7251427,2299,56369,None,9186,None,None,None,3/3/2021 15:07,2021-03-03T15:07:00Z,03/03 10:07,17625,56369,None,2021-03-03T15:07:00Z,7251427,798161,None,823008,15349,2276,None,None,478229,76149,None,None,None,None,None,None,1437822,165060,13,2735,0,1014542,16983,1014542,None,145,118,8b71d332ed0fb113ba808052888c7c94ef5c76cf,0,0,0,0,0,
2021-03-04,GA,1017428,192624,None,None,totalTestsViral,7279616,2191,56512,None,9221,None,None,None,3/4/2021 14:50,2021-03-04T14:50:00Z,03/04 09:50,17750,56512,None,2021-03-04T14:50:00Z,7279616,799666,None,824804,15462,2288,None,None,479300,76680,None,None,None,None,None,None,1451169,166192,13,2886,0,1017428,28189,1017428,None,125,143,540716f9af90837cda5afc6c9868fa780e7de3f5,0,0,0,0,0,
2021-03-05,GA,1019509,193392,None,None,totalTestsViral,7315477,2099,56627,None,9236,None,None,None,3/5/2021 14:50,2021-03-05T14:50:00Z,03/05 09:50,17815,56627,None,2021-03-05T14:50:00Z,7315477,801097,None,826117,15526,2289,None,None,480456,77232,None,None,None,None,None,None,1463362,166895,13,2081,0,1019509,35861,1019509,None,65,115,17d2fc0fe95b6647313b2b45c3d1781d02259845,0,0,0,0,0,
2021-03-06,GA,1021778,194381,None,None,totalTestsViral,7340242,2071,56762,None,9260,None,None,None,3/6/2021 14:50,2021-03-06T14:50:00Z,03/06 09:50,17905,56762,None,2021-03-06T14:50:00Z,7340242,802411,None,827397,15597,2308,None,None,481545,77793,None,None,None,None,None,None,1478232,168005,13,2269,0,1021778,24765,1021778,None,90,135,a08ff58f33e9a52f353c453ae74a7de5aaea6c72,0,0,0,0,0,
2021-03-07,GA,1023487,195151,None,None,totalTestsViral,7359069,2008,56797,None,9263,None,None,None,3/7/2021 14:50,2021-03-07T14:50:00Z,03/07 09:50,17906,56797,None,2021-03-07T14:50:00Z,7359069,803515,None,828336,15598,2308,None,None,482568,78312,None,None,None,None,None,None,1484921,168867,13,1709,0,1023487,18827,1023487,None,1,35,d64d091b3e0b4c47cb7a80c60b7fc6dd1d15d6dd,0,0,0,0,0,
