date,state,positive,probableCases,negative,pending,totalTestResultsSource,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,hospitalizedDischarged,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,dataQualityGrade,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20210208,CA,3346340,None,None,None,totalTestsViral,44323550,12085,None,3313,None,None,None,None,2/8/2021 02:59,2021-02-08T02:59:00Z,02/07 21:59,44150,None,None,2021-02-08T02:59:00Z,44323550,None,None,3346340,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,10414,0,3346340,329228,3346340,None,208,0,d51ece10c85f4cfc5da0ec7bb8491fd373071c49,0,0,0,0,0,
20210209,CA,3354591,None,None,None,totalTestsViral,44583304,11904,None,3264,None,None,None,None,2/9/2021 02:59,2021-02-09T02:59:00Z,02/08 21:59,44477,None,None,2021-02-09T02:59:00Z,44583304,None,None,3354591,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,8251,0,3354591,259754,3354591,None,327,0,5f6ec0c9988b56d4f88e54c019964b2318e8b7dd,0,0,0,0,0,
20210210,CA,3362981,None,None,None,totalTestsViral,44770601,11516,None,3127,None,None,None,None,2/10/2021 02:59,2021-02-10T02:59:00Z,02/09 21:59,44995,None,None,2021-02-10T02:59:00Z,44770601,None,None,3362981,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,8390,0,3362981,187297,3362981,None,518,0,57faf12cf272b8c19a34e7e21dae867bb362b12a,0,0,0,0,0,
20210211,CA,3371556,None,None,None,totalTestsViral,44923981,11045,None,2996,None,None,None,None,2/11/2021 02:59,2021-02-11T02:59:00Z,02/10 21:59,45456,None,None,2021-02-11T02:59:00Z,44923981,None,None,3371556,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,8575,0,3371556,153380,3371556,None,461,0,5e5196b50b377f18d0d12d832b9ac069e2b432fd,0,0,0,0,0,
20210212,CA,3381615,None,None,None,totalTestsViral,45125441,10505,None,2930,None,None,None,None,2/12/2021 02:59,2021-02-12T02:59:00Z,02/11 21:59,46002,None,None,2021-02-12T02:59:00Z,45125441,None,None,3381615,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,10059,0,3381615,201460,3381615,None,546,0,5a131108da354a5e8d66a1f1e9c6ac3455e47d60,0,0,0,0,0,
20210213,CA,3391036,None,None,None,totalTestsViral,45411637,9998,None,2808,None,None,None,None,2/13/2021 02:59,2021-02-13T02:59:00Z,02/12 21:59,46435,None,None,2021-02-13T02:59:00Z,45411637,None,None,3391036,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,9421,0,3391036,286196,3391036,None,433,0,93153b4286e93fbeb11e264e90570a28b14e1fc5,0,0,0,0,0,
20210214,CA,3399878,None,None,None,totalTestsViral,45703217,9636,None,2733,None,None,None,None,2/14/2021 02:59,2021-02-14T02:59:00Z,02/13 21:59,46843,None,None,2021-02-14T02:59:00Z,45703217,None,None,3399878,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,8842,0,3399878,291580,3399878,None,408,0,062ce3937ed60ea6349252907ce0b85ab8b6e70b,0,0,0,0,0,
20210215,CA,3406365,None,None,None,totalTestsViral,45964127,9299,None,2650,None,None,None,None,2/15/2021 02:59,2021-02-15T02:59:00Z,02/14 21:59,47043,None,None,2021-02-15T02:59:00Z,45964127,None,None,3406365,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,6487,0,3406365,260910,3406365,None,200,0,8de6c6b00b7532ee51aab40b0e88d90eea899d42,0,0,0,0,0,
20210216,CA,3412057,None,None,None,totalTestsViral,46227725,9075,None,2604,None,None,None,None,2/16/2021 02:59,2021-02-16T02:59:00Z,02/15 21:59,47107,None,None,2021-02-16T02:59:00Z,46227725,None,None,3412057,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,5692,0,3412057,263598,3412057,None,64,0,c2bbb3f210b244f4ffb60dc7f235a2b295304eba,0,0,0,0,0,
20210217,CA,3416147,None,None,None,totalTestsViral,46384932,8855,None,2533,None,None,None,None,2/17/2021 02:59,2021-02-17T02:59:00Z,02/16 21:59,47507,None,None,2021-02-17T02:59:00Z,46384932,None,None,3416147,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,4090,0,3416147,157207,3416147,None,400,0,2b1a7ea35489c950b2c1e95401128da022cf392c,0,0,0,0,0,
20210218,CA,3421720,None,None,None,totalTestsViral,46504255,8566,None,2427,None,None,None,None,2/18/2021 02:59,2021-02-18T02:59:00Z,02/17 21:59,47924,None,None,2021-02-18T02:59:00Z,46504255,None,None,3421720,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,5573,0,3421720,119323,3421720,None,417,0,534fa03ec2ea349732dd76e6335724b5edf2eeb9,0,0,0,0,0,
20210219,CA,3428518,None,None,None,totalTestsViral,46621654,8156,None,2291,None,None,None,None,2/19/2021 02:59,2021-02-19T02:59:00Z,02/18 21:59,48344,None,None,2021-02-19T02:59:00Z,46621654,None,None,3428518,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,6798,0,3428518,117399,3428518,None,420,0,a146bb437f7b145a3688886430cb3ca61363a2c8,0,0,0,0,0,
20210220,CA,3435186,None,None,None,totalTestsViral,46813876,7747,None,2168,None,None,None,None,2/20/2021 02:59,2021-02-20T02:59:00Z,02/19 21:59,48825,None,None,2021-02-20T02:59:00Z,46813876,None,None,3435186,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,6668,0,3435186,192222,3435186,None,481,0,e44d1c78e10eab99d518261aca2a6a0ed1e6b121,0,0,0,0,0,
20210221,CA,3441946,None,None,None,totalTestsViral,47043348,7313,None,2073,None,None,None,None,2/21/2021 02:59,2021-02-21T02:59:00Z,02/20 21:59,49105,None,None,2021-02-21T02:59:00Z,47043348,None,None,3441946,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,6760,0,3441946,229472,3441946,None,280,0,2edcbb0b1b1772e25f47d0cc1c8f09efd176bf40,0,0,0,0,0,
20210222,CA,3446611,None,None,None,totalTestsViral,47320802,7165,None,2010,None,None,None,None,2/22/2021 02:59,2021-02-22T02:59:00Z,02/21 21:59,49338,None,None,2021-02-22T02:59:00Z,47320802,None,None,3446611,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,4665,0,3446611,277454,3446611,None,233,0,07a49b9daf1067ba9373d228baede6ec9558469c,0,0,0,0,0,
20210223,CA,3450058,None,None,None,totalTestsViral,47513367,6908,None,1898,None,None,None,None,2/23/2021 02:59,2021-02-23T02:59:00Z,02/22 21:59,49563,None,None,2021-02-23T02:59:00Z,47513367,None,None,3450058,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,3447,0,3450058,192565,3450058,None,225,0,a44200418a0f406f666557f573e7830ab72951b8,0,0,0,0,0,
20210224,CA,3455361,None,None,None,totalTestsViral,47652172,6764,None,1842,None,None,None,None,2/24/2021 02:59,2021-02-24T02:59:00Z,02/23 21:59,49877,None,None,2021-02-24T02:59:00Z,47652172,None,None,3455361,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,5303,0,3455361,138805,3455361,None,314,0,73cbf2d1ea6a9377fc80bad073db69cfc87adb38,0,0,0,0,0,
20210225,CA,3460326,None,None,None,totalTestsViral,47814160,6520,None,1783,None,None,None,None,2/25/2021 02:59,2021-02-25T02:59:00Z,02/24 21:59,50991,None,None,2021-02-25T02:59:00Z,47814160,None,None,3460326,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,4965,0,3460326,161988,3460326,None,1114,0,bce670e1f77d291fe88e6c27fb7d161307edb988,0,0,0,0,0,
20210226,CA,3465726,None,None,None,totalTestsViral,47995576,6152,None,1725,None,None,None,None,2/26/2021 02:59,2021-02-26T02:59:00Z,02/25 21:59,51382,None,None,2021-02-26T02:59:00Z,47995576,None,None,3465726,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,5400,0,3465726,181416,3465726,None,391,0,33da607366c7b8cb540e076db4fa0fe5558dab40,0,0,0,0,0,
20210227,CA,3470877,None,None,None,totalTestsViral,48219490,5897,None,1651,None,None,None,None,2/27/2021 02:59,2021-02-27T02:59:00Z,02/26 21:59,51821,None,None,2021-02-27T02:59:00Z,48219490,None,None,3470877,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,5151,0,3470877,223914,3470877,None,439,0,c79aae28d74b617e7cdecfe1a0e75623c959873e,0,0,0,0,0,
20210228,CA,3475562,None,None,None,totalTestsViral,48469106,5674,None,1585,None,None,None,None,2/28/2021 02:59,2021-02-28T02:59:00Z,02/27 21:59,51979,None,None,2021-02-28T02:59:00Z,48469106,None,None,3475562,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,4685,0,3475562,249616,3475562,None,158,0,f86022de4fee5f9beb5dcdd2ff96204d277018ba,0,0,0,0,0,
20210301,CA,3479078,None,None,None,totalTestsViral,48712676,5409,None,1518,None,None,None,None,3/1/2021 02:59,2021-03-01T02:59:00Z,02/28 21:59,52194,None,None,2021-03-01T02:59:00Z,48712676,None,None,3479078,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,3516,0,3479078,243570,3479078,None,215,0,cbb13ac41ca245c4649c9d77d73473d58d3af45c,0,0,0,0,0,
20210302,CA,3481611,None,None,None,totalTestsViral,48897190,5302,None,1452,None,None,None,None,3/2/2021 02:59,2021-03-02T02:59:00Z,03/01 21:59,52497,None,None,2021-03-02T02:59:00Z,48897190,None,None,3481611,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,2533,0,3481611,184514,3481611,None,303,0,963d890fa5f8622cb9b288e7bb60da38a7ffd8f0,0,0,0,0,0,
20210303,CA,3484963,None,None,None,totalTestsViral,49028048,5110,None,1403,None,None,None,None,3/3/2021 02:59,2021-03-03T02:59:00Z,03/02 21:59,52775,None,None,2021-03-03T02:59:00Z,49028048,None,None,3484963,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,3352,0,3484963,130858,3484963,None,278,0,7a6abcae85445835536365a8f820794cf8f4359f,0,0,0,0,0,
20210304,CA,3488467,None,None,None,totalTestsViral,49147685,4967,None,1327,None,None,None,None,3/4/2021 02:59,2021-03-04T02:59:00Z,03/03 21:59,53048,None,None,2021-03-04T02:59:00Z,49147685,None,None,3488467,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,3504,0,3488467,119637,3488467,None,273,0,cc0edfeae13c59b87ec961d01dac49137a894da9,0,0,0,0,0,
20210305,CA,3493126,None,None,None,totalTestsViral,49294503,4714,None,1236,None,None,None,None,3/5/2021 02:59,2021-03-05T02:59:00Z,03/04 21:59,53448,None,None,2021-03-05T02:59:00Z,49294503,None,None,3493126,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,4659,0,3493126,146818,3493126,None,400,0,255ceaacd8aef4c38fd655917cba2f7806784c0a,0,0,0,0,0,
20210306,CA,3497578,None,None,None,totalTestsViral,49512828,4513,None,1221,None,None,None,None,3/6/2021 02:59,2021-03-06T02:59:00Z,03/05 21:59,53866,None,None,2021-03-06T02:59:00Z,49512828,None,None,3497578,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,4452,0,3497578,218325,3497578,None,418,0,54b454d1890500b58f2f6b964b37bc373242b0dc,0,0,0,0,0,
20210307,CA,3501394,None,None,None,totalTestsViral,49646014,4291,None,1159,None,None,None,None,3/7/2021 02:59,2021-03-07T02:59:00Z,03/06 21:59,54124,None,None,2021-03-07T02:59:00Z,49646014,None,None,3501394,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,3816,0,3501394,133186,3501394,None,258,0,63c5c0fd2daef2fb65150e9db486de98ed3f7b72,0,0,0,0,0,
